plyrid,perf_key,songid,gender,birthyear,lovetot,zone
136297976,136297976_23571844,_she_will_be_loved,F,1989.0,0.0,EN
136401737,136401737_30001130,_behind_blue_eyes,M,1981.0,21.0,EN
136401737,136401737_28830013,_every_rose_has_its_thorn,M,1981.0,19.0,EN
136401737,136401737_23811238,_simple_man,M,1981.0,16.0,EN
136401737,136401737_27651269,_radioactive,M,1981.0,13.0,EN
136401737,136401737_28548774,_dont_let_the_sun_go_down,M,1981.0,8.0,EN
136401737,136401737_30733182,_closing_time,M,1981.0,7.0,EN
136401737,136401737_27654467,_candle_in_the_wind,M,1981.0,5.0,EN
136401737,136401737_24404089,_candle_in_the_wind,M,1981.0,4.0,EN
136401737,136401737_37633754,_every_rose_has_its_thorn,M,1981.0,3.0,EN
136401737,136401737_27211877,_lean_on_me,M,1981.0,2.0,EN
136413395,136413395_32397250,_let_it_go,F,1992.0,8.0,EN
136413395,136413395_30285764,_let_it_go,F,1992.0,3.0,EN
136413395,136413395_34316774,_jesus_take_the_wheel,F,1992.0,3.0,EN
136413395,136413395_32398140,_because_of_you,F,1992.0,2.0,EN
136413395,136413395_29761448,_because_of_you,F,1992.0,2.0,EN
136413395,136413395_35965195,_because_of_you,F,1992.0,2.0,EN
136413395,136413395_34318117,_let_it_go,F,1992.0,2.0,EN
136413395,136413395_32395885,_demons,F,1992.0,2.0,EN
136413395,136413395_30255839,_let_it_go,F,1992.0,2.0,EN
136413395,136413395_30519333,_apologize,F,1992.0,2.0,EN
136418991,136418991_36131511,_i_wont_give_up,M,1991.0,4.0,EN
136418991,136418991_34788060,_you_raise_me_up,M,1991.0,2.0,EN
136418991,136418991_37565882,_my_heart_will_go_on,M,1991.0,1.0,EN
136418991,136418991_34691014,_my_heart_will_go_on,M,1991.0,1.0,EN
136418991,136418991_34690013,_pompeii,M,1991.0,1.0,EN
136418991,136418991_23820738,_stay_rihanna,M,1991.0,1.0,EN
136418991,136418991_33951069,_i_wont_give_up,M,1991.0,1.0,EN
136418991,136418991_24660408,_the_little_drummer_boy,M,1991.0,1.0,EN
136418991,136418991_37566662,_demons,M,1991.0,0.0,EN
136418991,136418991_37565444,_the_rose,M,1991.0,0.0,EN
136502419,136502419_24037281,_because_of_you,F,1989.0,1.0,EN
136502419,136502419_24062404,_breakaway,F,1989.0,1.0,EN
136502419,136502419_24038956,_safe_and_sound_capital,F,1989.0,1.0,EN
136502419,136502419_24260844,_valerie,F,1989.0,0.0,EN
136502419,136502419_24264065,_beautiful,F,1989.0,0.0,EN
136502419,136502419_24210641,_crazy_patsy,F,1989.0,0.0,EN
136502419,136502419_24037867,_baby_one_more_time,F,1989.0,0.0,EN
136502419,136502419_25320149,_airplanes,F,1989.0,0.0,EN
136502419,136502419_24262522,_uninvited,F,1989.0,0.0,EN
136502419,136502419_24155793,_billionaire,F,1989.0,0.0,EN
136509107,136509107_23613495,_stay,F,1984.0,0.0,EN
136509107,136509107_23620097,_santeria,F,1984.0,0.0,EN
136509107,136509107_23620669,_sometimes,F,1984.0,0.0,EN
136509107,136509107_23616436,_can_you_feel_love_tngt,F,1984.0,0.0,EN
136509107,136509107_23621610,_top_of_the_world,F,1984.0,0.0,EN
136509107,136509107_23615356,_all_out_of_love,F,1984.0,0.0,EN
136509107,136509107_24486381,_head_over_feet,F,1984.0,0.0,EN
136509107,136509107_23619410,_rainy_days_and_mondays,F,1984.0,0.0,EN
136509107,136509107_23618322,_american_pie,F,1984.0,0.0,EN
136509107,136509107_24484993,_top_of_the_world,F,1984.0,0.0,EN
136510146,136510146_31532961,_you_raise_me_up,M,1993.0,25.0,EN
136510146,136510146_32082199,_let_it_go,M,1993.0,18.0,EN
136510146,136510146_32450339,_hero_mariah_carey,M,1993.0,15.0,EN
136510146,136510146_31618899,_my_heart_will_go_on,M,1993.0,9.0,EN
136510146,136510146_37539811,_let_it_go,M,1993.0,9.0,EN
136510146,136510146_31827782,_all_out_of_love,M,1993.0,7.0,EN
136510146,136510146_31623663,_somebody_to_love,M,1993.0,6.0,EN
136510146,136510146_31825562,_stay_rihanna,M,1993.0,5.0,EN
136510146,136510146_30725830,_beautiful,M,1993.0,5.0,EN
136510146,136510146_39206682,_you_raise_me_up,M,1993.0,5.0,EN
136519855,136519855_49231259,_fireflies,F,1996.0,1.0,EN
136519855,136519855_26486511,_stay_rihanna,F,1996.0,1.0,EN
136519855,136519855_50903961,_hashtag_that_power,F,1996.0,0.0,EN
136519855,136519855_50427152,_dark_side,F,1996.0,0.0,EN
136519855,136519855_26489018,_i_wont_give_up,F,1996.0,0.0,EN
136519855,136519855_50436162,_summertime_sadness,F,1996.0,0.0,EN
136519855,136519855_50434179,_hallelujah,F,1996.0,0.0,EN
136519855,136519855_50437622,_it_will_rain,F,1996.0,0.0,EN
136519855,136519855_49621326,_wanted,F,1996.0,0.0,EN
136519855,136519855_50909337,_human,F,1996.0,0.0,EN
136543981,136543981_25071414,_just_the_way_you_are,F,1968.0,1.0,EN
136543981,136543981_24944997,_worshipper,F,1968.0,1.0,EN
136543981,136543981_23626246,_the_rose,F,1968.0,1.0,EN
136543981,136543981_24940870,_i_hope_you_dance,F,1968.0,0.0,EN
136543981,136543981_23637273,_america_the_beautiful,F,1968.0,0.0,EN
136543981,136543981_24944061,_behind_blue_eyes,F,1968.0,0.0,EN
136543981,136543981_23638020,_star_spangled_whitney,F,1968.0,0.0,EN
136543981,136543981_23634682,_landslide,F,1968.0,0.0,EN
136543981,136543981_23636562,_silent_night,F,1968.0,0.0,EN
136543981,136543981_24686579,_a_holly_jolly_christmas,F,1968.0,0.0,EN
136563023,136563023_35077117,_zombie,F,1991.0,19.0,EN
136563023,136563023_38426880,_apologize,F,1991.0,18.0,EN
136563023,136563023_35902159,_zombie,F,1991.0,14.0,EN
136563023,136563023_35162091,_zombie,F,1991.0,10.0,EN
136563023,136563023_34857244,_say_something_great_big,F,1991.0,7.0,EN
136563023,136563023_41103713,_apologize,F,1991.0,6.0,EN
136563023,136563023_32550905,_im_a_slave_4_u,F,1991.0,3.0,EN
136563023,136563023_37926510,_apologize,F,1991.0,3.0,EN
136563023,136563023_32323268,_apologize,F,1991.0,3.0,EN
136563023,136563023_31606682,_before_he_cheats,F,1991.0,3.0,EN
136574082,136574082_30721477,_say_something_great_big,F,1998.0,1.0,EN
136574082,136574082_37966659,_hey_brother,F,1998.0,1.0,EN
136574082,136574082_39171405,_the_a_team,F,1998.0,1.0,EN
136574082,136574082_33887682,_let_it_go,F,1998.0,1.0,EN
136574082,136574082_37494844,_pompeii,F,1998.0,1.0,EN
136574082,136574082_30727569,_summertime_sadness,F,1998.0,1.0,EN
136574082,136574082_26721221,_need_you_now,F,1998.0,1.0,EN
136574082,136574082_39269028,_when_i_was_your_man,F,1998.0,1.0,EN
136574082,136574082_27386198,_fireflies,F,1998.0,1.0,EN
136574082,136574082_30691364,_say_something_great_big,F,1998.0,0.0,EN
136584386,136584386_36358225,_summertime_sadness,F,1980.0,2.0,EN
136584386,136584386_32898968,_piano_man,F,1980.0,1.0,EN
136584386,136584386_31417632,_say_something_great_big,F,1980.0,1.0,EN
136584386,136584386_36350946,_killing_me_softly,F,1980.0,1.0,EN
136584386,136584386_36370132,_wind_beneath_my_wings,F,1980.0,0.0,EN
136584386,136584386_31418199,_name,F,1980.0,0.0,EN
136584386,136584386_32900277,_bed_intruder,F,1980.0,0.0,EN
136584386,136584386_31419514,_summertime_sadness,F,1980.0,0.0,EN
136584386,136584386_31795117,_every_rose_has_its_thorn,F,1980.0,0.0,EN
136584386,136584386_31785895,_summertime_sadness,F,1980.0,0.0,EN
136601925,136601925_23711295,_radioactive,M,1995.0,1.0,EN
136601925,136601925_23715314,_safe_and_sound_capital,M,1995.0,1.0,EN
136601925,136601925_23675985,_radioactive,M,1995.0,1.0,EN
136601925,136601925_23716321,_clarity,M,1995.0,1.0,EN
136601925,136601925_23717361,_bed_intruder,M,1995.0,1.0,EN
136601925,136601925_23677175,_radioactive,M,1995.0,0.0,EN
136601925,136601925_23711904,_call_me_maybe,M,1995.0,0.0,EN
136601925,136601925_23711894,_call_me_maybe,M,1995.0,0.0,EN
136601925,136601925_23713558,_what_makes_you_beautiful,M,1995.0,0.0,EN
136601925,136601925_23716578,_all_the_small_things,M,1995.0,0.0,EN
136621782,136621782_23719492,_beautiful,F,1979.0,1.0,JA
136621782,136621782_23792515,_just_the_way_you_are_bm,F,1979.0,1.0,JA
136621782,136621782_24735250,_i_will_survive,F,1979.0,1.0,JA
136621782,136621782_23888278,_top_of_the_world,F,1979.0,1.0,JA
136621782,136621782_26250141,_kiss_me_,F,1979.0,0.0,JA
136621782,136621782_23798088,_one_of_us,F,1979.0,0.0,JA
136621782,136621782_23693643,_borderline,F,1979.0,0.0,JA
136621782,136621782_23691066,_this_love,F,1979.0,0.0,JA
136621782,136621782_24115726,_lovefool,F,1979.0,0.0,JA
136621782,136621782_25636400,_the_climb,F,1979.0,0.0,JA
136632478,136632478_25517369,_wherever_you_will_go,F,1979.0,2.0,EN
136632478,136632478_26578335,_i_wont_give_up,F,1979.0,2.0,EN
136632478,136632478_40183869,_adore_you,F,1979.0,2.0,EN
136632478,136632478_42257336,_try,F,1979.0,2.0,EN
136632478,136632478_34255263,_more_than_this,F,1979.0,1.0,EN
136632478,136632478_28378082,_grenade,F,1979.0,0.0,EN
136632478,136632478_27569554,_somewhere_only_we_know,F,1979.0,0.0,EN
136632478,136632478_27303134,_love_the_way_you_lie,F,1979.0,0.0,EN
136632478,136632478_34878967,_she_will_be_loved,F,1979.0,0.0,EN
136632478,136632478_30563261,_wherever_you_will_go,F,1979.0,0.0,EN
136672603,136672603_29972585,_breakeven,F,1998.0,2.0,EN
136672603,136672603_30254799,_god_bless_the_usa,F,1998.0,2.0,EN
136672603,136672603_42747021,_let_it_go,F,1998.0,1.0,EN
136672603,136672603_30788835,_billionaire,F,1998.0,0.0,EN
136672603,136672603_48956414,_let_it_go,F,1998.0,0.0,EN
136672603,136672603_28218130,_a_thousand_miles,F,1998.0,0.0,EN
136672603,136672603_28147269,_beautiful,F,1998.0,0.0,EN
136672603,136672603_35466580,_let_it_go,F,1998.0,0.0,EN
136672603,136672603_28023163,_the_climb,F,1998.0,0.0,EN
136672603,136672603_31979144,_clarity,F,1998.0,0.0,EN
136714291,136714291_31508925,_hey_there_delilah,F,1992.0,2.0,EN
136714291,136714291_26273219,_love_song,F,1992.0,0.0,EN
136714291,136714291_24136328,_colors_of_the_wind,F,1992.0,0.0,EN
136714291,136714291_26273784,_just_the_way_you_are_bm,F,1992.0,0.0,EN
136714291,136714291_24814233,_a_thousand_miles,F,1992.0,0.0,EN
136714291,136714291_24093193,_stand_by_me,F,1992.0,0.0,EN
136714291,136714291_25628451,_stay_rihanna,F,1992.0,0.0,EN
136714291,136714291_25748275,_i_will_survive,F,1992.0,0.0,EN
136714291,136714291_25436860,_climax,F,1992.0,0.0,EN
136714291,136714291_26170118,_lean_on_me,F,1992.0,0.0,EN
136731186,136731186_33525804,_i_wont_give_up,F,1991.0,1.0,EN
136731186,136731186_36683330,_when_i_was_your_man,F,1991.0,1.0,EN
136731186,136731186_33418247,_let_it_go,F,1991.0,1.0,EN
136731186,136731186_34627197,_say_something_great_big,F,1991.0,1.0,EN
136731186,136731186_36448098,_part_of_your_world,F,1991.0,1.0,EN
136731186,136731186_33524675,_let_it_go,F,1991.0,0.0,EN
136731186,136731186_35680266,_radioactive,F,1991.0,0.0,EN
136731186,136731186_38860030,_the_lazy_song,F,1991.0,0.0,EN
136731186,136731186_45899367,_let_it_go,F,1991.0,0.0,EN
136731186,136731186_37338076,_more_than_this,F,1991.0,0.0,EN
136751013,136751013_39182398,_wont_go_home_without_you,F,1996.0,5.0,EN
136751013,136751013_39707504,_you_are_not_alone,F,1996.0,4.0,EN
136751013,136751013_40373240,_safe_and_sound_capital,F,1996.0,3.0,EN
136751013,136751013_39705416,_forget_you,F,1996.0,3.0,EN
136751013,136751013_38906070,_this_love,F,1996.0,2.0,EN
136751013,136751013_39247619,_wont_go_home_without_you,F,1996.0,1.0,EN
136751013,136751013_38903001,_she_will_be_loved,F,1996.0,1.0,EN
136751013,136751013_49247023,_if_i_aint_got_you,F,1996.0,1.0,EN
136751013,136751013_38971710,_wont_go_home_without_you,F,1996.0,1.0,EN
136751013,136751013_44040094,_the_climb,F,1996.0,1.0,EN
136768157,136768157_36683312,_super_bass,F,1990.0,3.0,EN
136768157,136768157_34631762,_super_bass,F,1990.0,3.0,EN
136768157,136768157_36910184,_let_it_go,F,1990.0,3.0,EN
136768157,136768157_32920738,_love_you_lk_a_love_song,F,1990.0,2.0,EN
136768157,136768157_36910672,_the_climb,F,1990.0,2.0,EN
136768157,136768157_34230808,_super_bass,F,1990.0,2.0,EN
136768157,136768157_41074523,_let_it_go,F,1990.0,2.0,EN
136768157,136768157_32500665,_let_it_go,F,1990.0,2.0,EN
136768157,136768157_31636882,_cups_pitch_perfect,F,1990.0,1.0,EN
136768157,136768157_31468130,_alejandro,F,1990.0,1.0,EN
136771612,136771612_38814895,_clarity,F,1998.0,4.0,EN
136771612,136771612_37382564,_radioactive,F,1998.0,1.0,EN
136771612,136771612_38893490,_beautiful,F,1998.0,1.0,EN
136771612,136771612_34990984,_stay_rihanna,F,1998.0,1.0,EN
136771612,136771612_38872820,_bubbly,F,1998.0,1.0,EN
136771612,136771612_28258495,_radioactive,F,1998.0,1.0,EN
136771612,136771612_30542422,_no_air,F,1998.0,1.0,EN
136771612,136771612_38977306,_stay_rihanna,F,1998.0,1.0,EN
136771612,136771612_32246615,_im_yours,F,1998.0,1.0,EN
136771612,136771612_32873612,_say_something_great_big,F,1998.0,1.0,EN
136830486,136830486_33265272,_counting_stars,F,1994.0,2.0,EN
136830486,136830486_23688570,_because_of_you,F,1994.0,0.0,EN
136830486,136830486_23689820,_brave,F,1994.0,0.0,EN
136830486,136830486_23717745,_lights_ellie,F,1994.0,0.0,EN
136830486,136830486_24845585,_radioactive,F,1994.0,0.0,EN
136830486,136830486_23716714,_all_american_girl,F,1994.0,0.0,EN
136830486,136830486_23688244,_stay_rihanna,F,1994.0,0.0,EN
136830486,136830486_23715712,_she_will_be_loved,F,1994.0,0.0,EN
136830486,136830486_23716988,_when_i_was_your_man,F,1994.0,0.0,EN
136830486,136830486_23716205,_stay_rihanna,F,1994.0,0.0,EN
136838734,136838734_23933481,_airplanes,M,1960.0,1.0,EN
136838734,136838734_23856784,_blue_christmas,M,1960.0,0.0,EN
136838734,136838734_24283413,_blurred_lines,M,1960.0,0.0,EN
136838734,136838734_25029850,_baby_i_love_your_way,M,1960.0,0.0,EN
136838734,136838734_24073533,_billionaire,M,1960.0,0.0,EN
136838734,136838734_24143441,_aint_no_sunshine,M,1960.0,0.0,EN
136838734,136838734_25031190,_the_little_drummer_boy,M,1960.0,0.0,EN
136838734,136838734_25026325,_baby_i_love_your_way,M,1960.0,0.0,EN
136838734,136838734_24549421,_every_rose_has_its_thorn,M,1960.0,0.0,EN
136838734,136838734_24007427,_the_way_you_look_tony,M,1960.0,0.0,EN
136853461,136853461_27756274,_you_raise_me_up,F,1994.0,1.0,EN
136853461,136853461_29182350,_on_my_own,F,1994.0,0.0,EN
136853461,136853461_39137345,_the_climb,F,1994.0,0.0,EN
136853461,136853461_35495395,_burn,F,1994.0,0.0,EN
136853461,136853461_32768460,_let_it_go,F,1994.0,0.0,EN
136853461,136853461_26858738,_on_my_own,F,1994.0,0.0,EN
136853461,136853461_24064131,_bubbly,F,1994.0,0.0,EN
136853461,136853461_24105366,_because_of_you,F,1994.0,0.0,EN
136853461,136853461_24066210,_because_of_you,F,1994.0,0.0,EN
136853461,136853461_24063146,_im_yours,F,1994.0,0.0,EN
136915408,136915408_23795054,_beauty_and_the_beast,F,1983.0,1.0,EN
136915408,136915408_23769859,_the_lazy_song,F,1983.0,1.0,EN
136915408,136915408_23775597,_stay_rihanna,F,1983.0,1.0,EN
136915408,136915408_23793480,_landslide,F,1983.0,1.0,EN
136915408,136915408_23781561,_colors_of_the_wind,F,1983.0,0.0,EN
136915408,136915408_25590280,_cups_pitch_perfect,F,1983.0,0.0,EN
136915408,136915408_28811709,_the_a_team,F,1983.0,0.0,EN
136915408,136915408_23727036,_mamas_broken_heart,F,1983.0,0.0,EN
136915408,136915408_23784678,_mamas_broken_heart,F,1983.0,0.0,EN
136915408,136915408_25207346,_newyork_newyork,F,1983.0,0.0,EN
136916105,136916105_36230571,_the_climb,F,1996.0,1.0,EN
136916105,136916105_30292639,_boyfriend,F,1996.0,0.0,EN
136916105,136916105_28561909,_grenade,F,1996.0,0.0,EN
136916105,136916105_25885519,_star_spangled_whitney,F,1996.0,0.0,EN
136916105,136916105_28293797,_boyfriend,F,1996.0,0.0,EN
136916105,136916105_25885801,_airplanes,F,1996.0,0.0,EN
136916105,136916105_28561599,_the_climb,F,1996.0,0.0,EN
136916105,136916105_34594200,_counting_stars,F,1996.0,0.0,EN
136916105,136916105_25885010,_baby_bieber,F,1996.0,0.0,EN
136916105,136916105_25885950,_the_climb,F,1996.0,0.0,EN
136931215,136931215_37528684,_bad_romance,F,1988.0,4.0,ZH
136931215,136931215_37534711,_saving_all_my_love_for,F,1988.0,3.0,ZH
136931215,136931215_41841734,_cant_remember_to_forget,F,1988.0,3.0,ZH
136931215,136931215_38421386,_counting_stars,F,1988.0,2.0,ZH
136931215,136931215_37264627,_let_it_go,F,1988.0,2.0,ZH
136931215,136931215_36893733,_alejandro,F,1988.0,2.0,ZH
136931215,136931215_37532718,_she_will_be_loved,F,1988.0,2.0,ZH
136931215,136931215_36859683,_this_love,F,1988.0,2.0,ZH
136931215,136931215_37435211,_lights_ellie,F,1988.0,2.0,ZH
136931215,136931215_38298067,_lovefool,F,1988.0,1.0,ZH
136969519,136969519_32524582,_pompeii,M,1981.0,2.0,EN
136969519,136969519_34332129,_the_climb,M,1981.0,2.0,EN
136969519,136969519_32523264,_im_yours,M,1981.0,1.0,EN
136969519,136969519_33059641,_i_want_it_that_way,M,1981.0,0.0,EN
136969519,136969519_34332014,_paparazzi,M,1981.0,0.0,EN
136969519,136969519_26606840,_i_look_to_you,M,1981.0,0.0,EN
136969519,136969519_32519045,_let_it_go,M,1981.0,0.0,EN
136969519,136969519_33061162,_didnt_we_almost_have_it,M,1981.0,0.0,EN
136969519,136969519_33060726,_as_long_as_you_love_me,M,1981.0,0.0,EN
136969519,136969519_26605385,_hero_mariah_carey,M,1981.0,0.0,EN
136982099,136982099_33936086,_i_wont_give_up,F,1993.0,113.0,EN
136982099,136982099_44155471,_have_i_told_you_lately,F,1993.0,53.0,EN
136982099,136982099_46962216,_stay_with_me,F,1993.0,44.0,EN
136982099,136982099_46065477,_love_you_lk_a_love_song,F,1993.0,38.0,EN
136982099,136982099_48153463,_ill_be,F,1993.0,38.0,EN
136982099,136982099_43563602,_the_a_team,F,1993.0,31.0,EN
136982099,136982099_43753074,_what_makes_you_beautiful,F,1993.0,28.0,EN
136982099,136982099_43994553,_best_song_ever,F,1993.0,27.0,EN
136982099,136982099_47129725,_stay_with_me,F,1993.0,24.0,EN
136982099,136982099_43744429,_bye_bye_bye,F,1993.0,22.0,EN
136997814,136997814_27519758,_kiss_the_girl,M,1989.0,0.0,ES
136997814,136997814_27505343,_alejandro,M,1989.0,0.0,ES
136997814,136997814_27513195,_part_of_your_world,M,1989.0,0.0,ES
136997814,136997814_27518161,_fuckin_perfect,M,1989.0,0.0,ES
136997814,136997814_27864222,_demons,M,1989.0,0.0,ES
136997814,136997814_27510107,_when_i_was_your_man,M,1989.0,0.0,ES
136997814,136997814_27507095,_and_i_am_telling_you,M,1989.0,0.0,ES
136997814,136997814_27499596,_cups_pitch_perfect,M,1989.0,0.0,ES
136997814,136997814_27503703,_stay_rihanna,M,1989.0,0.0,ES
136997814,136997814_27511020,_toxic,M,1989.0,0.0,ES
137027125,137027125_41925599,_wanted,F,1992.0,18.0,FR
137027125,137027125_36273126,_adore_you,F,1992.0,15.0,FR
137027125,137027125_36067038,_wherever_you_will_go,F,1992.0,13.0,FR
137027125,137027125_36039955,_my_heart_will_go_on,F,1992.0,12.0,FR
137027125,137027125_35441826,_stay_rihanna,F,1992.0,8.0,FR
137027125,137027125_33263778,_aint_no_sunshine,F,1992.0,6.0,FR
137027125,137027125_46082656,_wanted,F,1992.0,5.0,FR
137027125,137027125_35439376,_let_her_go,F,1992.0,5.0,FR
137027125,137027125_35440211,_because_of_you,F,1992.0,5.0,FR
137027125,137027125_35438430,_aint_no_sunshine,F,1992.0,4.0,FR
137060742,137060742_24044479,_you_drive_me_crazy,F,1994.0,1.0,EN
137060742,137060742_24044048,_im_a_slave_4_u,F,1994.0,1.0,EN
137060742,137060742_24043866,_stronger,F,1994.0,1.0,EN
137060742,137060742_23976227,_baby_bieber,F,1994.0,0.0,EN
137060742,137060742_23743389,_the_climb,F,1994.0,0.0,EN
137060742,137060742_24044266,_oops_i_did_it_again,F,1994.0,0.0,EN
137060742,137060742_23976734,_frere_jacques,F,1994.0,0.0,EN
137060742,137060742_23977857,_under_the_sea,F,1994.0,0.0,EN
137060742,137060742_23976420,_bingo,F,1994.0,0.0,EN
137060742,137060742_23743542,_want_u_back,F,1994.0,0.0,EN
137085229,137085229_34829491,_let_it_go,F,1992.0,5.0,EN
137085229,137085229_34827873,_let_her_go,F,1992.0,4.0,EN
137085229,137085229_34300714,_give_your_heart_a_break,F,1992.0,3.0,EN
137085229,137085229_33902560,_let_it_go,F,1992.0,2.0,EN
137085229,137085229_25197948,_give_your_heart_a_break,F,1992.0,2.0,EN
137085229,137085229_34297430,_let_it_go,F,1992.0,2.0,EN
137085229,137085229_39983311,_let_it_go,F,1992.0,2.0,EN
137085229,137085229_25108239,_give_your_heart_a_break,F,1992.0,1.0,EN
137085229,137085229_24690397,_give_your_heart_a_break,F,1992.0,1.0,EN
137085229,137085229_23934574,_give_your_heart_a_break,F,1992.0,1.0,EN
137142808,137142808_44044193,_circle_of_life,F,1970.0,7.0,EN
137142808,137142808_42826011,_i_wont_give_up,F,1970.0,3.0,EN
137142808,137142808_43291158,_colors_of_the_wind,F,1970.0,2.0,EN
137142808,137142808_43451747,_the_a_team,F,1970.0,1.0,EN
137142808,137142808_42826915,_the_climb,F,1970.0,1.0,EN
137142808,137142808_48105054,_somewhere_only_we_know,F,1970.0,1.0,EN
137142808,137142808_47568891,_stay_rihanna,F,1970.0,1.0,EN
137142808,137142808_42828186,_bad_romance,F,1970.0,1.0,EN
137142808,137142808_42826169,_grenade,F,1970.0,1.0,EN
137142808,137142808_44045723,_count_on_me,F,1970.0,1.0,EN
137175284,137175284_30993986,_say_something_great_big,F,1993.0,3.0,EN
137175284,137175284_29711433,_she_will_be_loved,F,1993.0,2.0,EN
137175284,137175284_23783554,_the_climb,F,1993.0,2.0,EN
137175284,137175284_29340175,_this_love,F,1993.0,1.0,EN
137175284,137175284_26335401,_jesus_take_the_wheel,F,1993.0,1.0,EN
137175284,137175284_34381951,_just_a_kiss,F,1993.0,1.0,EN
137175284,137175284_23775176,_mamas_broken_heart,F,1993.0,1.0,EN
137175284,137175284_29709913,_drink_a_beer,F,1993.0,1.0,EN
137175284,137175284_27844450,_animal,F,1993.0,1.0,EN
137175284,137175284_31422123,_hey_there_delilah,F,1993.0,0.0,EN
137191820,137191820_45412198,_my_favorite_things,F,1986.0,10.0,EN
137191820,137191820_45415894,_i_wanna_dance_with_smbdy,F,1986.0,10.0,EN
137191820,137191820_24156092,_hero_mariah_carey,F,1986.0,1.0,EN
137191820,137191820_24136271,_castle_on_a_cloud,F,1986.0,1.0,EN
137191820,137191820_24151106,_endless_love,F,1986.0,0.0,EN
137191820,137191820_24136012,_part_of_your_world,F,1986.0,0.0,EN
137191820,137191820_45413343,_youve_got_a_friend_in_me,F,1986.0,0.0,EN
137191820,137191820_24137557,_because_of_you,F,1986.0,0.0,EN
137191820,137191820_45414099,_baby_one_more_time,F,1986.0,0.0,EN
137191820,137191820_24152763,_rainy_days_and_mondays,F,1986.0,0.0,EN
137208579,137208579_23890493,_stay_rihanna,F,1974.0,5.0,EN
137208579,137208579_23890029,_everybody_hurts,F,1974.0,2.0,EN
137208579,137208579_37423285,_wind_beneath_my_wings,F,1974.0,2.0,EN
137208579,137208579_32374981,_stay_rihanna,F,1974.0,1.0,EN
137208579,137208579_32592260,_more_than_words,F,1974.0,1.0,EN
137208579,137208579_24462675,_you_are_not_alone,F,1974.0,0.0,EN
137208579,137208579_23890603,_stay_rihanna,F,1974.0,0.0,EN
137208579,137208579_37443276,_when_i_was_your_man,F,1974.0,0.0,EN
137208579,137208579_32374335,_say_something_great_big,F,1974.0,0.0,EN
137208579,137208579_43138574,_dont_let_the_sun_go_down,F,1974.0,0.0,EN
137231812,137231812_37045935,_adore_you,F,1991.0,23.0,EN
137231812,137231812_41388995,_grenade,F,1991.0,13.0,EN
137231812,137231812_42303299,_down,F,1991.0,13.0,EN
137231812,137231812_41392676,_neon_lights,F,1991.0,12.0,EN
137231812,137231812_42291479,_the_worst,F,1991.0,11.0,EN
137231812,137231812_40836502,_let_me_love_you,F,1991.0,10.0,EN
137231812,137231812_40275543,_love_the_way_you_lie,F,1991.0,9.0,EN
137231812,137231812_39597258,_when_i_was_your_man,F,1991.0,9.0,EN
137231812,137231812_36763292,_let_me_love_you,F,1991.0,8.0,EN
137231812,137231812_40833237,_stay_rihanna,F,1991.0,7.0,EN
137233512,137233512_40757111,_bad_romance,F,1990.0,1.0,EN
137233512,137233512_40491076,_apologize,F,1990.0,1.0,EN
137233512,137233512_40521129,_row_row_row_your_boat,F,1990.0,1.0,EN
137233512,137233512_40732956,_aint_no_sunshine,F,1990.0,1.0,EN
137233512,137233512_40513190,_baby_bieber,F,1990.0,1.0,EN
137233512,137233512_40516637,_happy,F,1990.0,0.0,EN
137233512,137233512_40513203,_more_than_words,F,1990.0,0.0,EN
137233512,137233512_40510650,_killing_me_softly,F,1990.0,0.0,EN
137233512,137233512_40489211,_stay_rihanna,F,1990.0,0.0,EN
137233512,137233512_40508469,_you_are_not_alone,F,1990.0,0.0,EN
137245411,137245411_23793589,_on_my_own,F,1994.0,1.0,EN
137245411,137245411_35246466,_say_something_great_big,F,1994.0,1.0,EN
137245411,137245411_35245544,_let_it_go,F,1994.0,1.0,EN
137245411,137245411_24031844,_the_rose,F,1994.0,1.0,EN
137245411,137245411_23789924,_i_dreamed_a_dream,F,1994.0,0.0,EN
137245411,137245411_23854554,_part_of_your_world,F,1994.0,0.0,EN
137245411,137245411_24032130,_the_rose,F,1994.0,0.0,EN
137245411,137245411_23923402,_i_wont_give_up,F,1994.0,0.0,EN
137245411,137245411_35247358,_let_it_go,F,1994.0,0.0,EN
137245411,137245411_23850803,_forget_you,F,1994.0,0.0,EN
137259251,137259251_24516419,_a_holly_jolly_christmas,F,1983.0,2.0,EN
137259251,137259251_24259312,_hero_mariah_carey,F,1983.0,1.0,EN
137259251,137259251_24427740,_santeria,F,1983.0,1.0,EN
137259251,137259251_26750601,_a_holly_jolly_christmas,F,1983.0,1.0,EN
137259251,137259251_24565445,_crazy_patsy,F,1983.0,1.0,EN
137259251,137259251_24247044,_landslide,F,1983.0,1.0,EN
137259251,137259251_24438594,_stay_rihanna,F,1983.0,1.0,EN
137259251,137259251_24426732,_zombie,F,1983.0,1.0,EN
137259251,137259251_24626490,_landslide,F,1983.0,1.0,EN
137259251,137259251_24560572,_stay_rihanna,F,1983.0,1.0,EN
137296456,137296456_24082981,_apologize,F,1982.0,1.0,EN
137296456,137296456_24058903,_cups_pitch_perfect,F,1982.0,1.0,EN
137296456,137296456_24061632,_mamas_broken_heart,F,1982.0,1.0,EN
137296456,137296456_25043708,_o_holy_night,F,1982.0,0.0,EN
